case_id,slab_file,smiles,user_request,surface_family,adsorbate_name,miller_index,reaction_class,status,best_energy_eV,iteration_count,max_attempts,perfect_count,dissociation_count,rearrangement_count,calc_failure_count,chemical_slip_count,final_site_type,converged_tag,wall_clock_sec,total_input_tokens,total_output_tokens,best_structure_file,generated_conformers_file,relaxation_trajectory_file
011,research/agent_eval/generated_slabs/ocd_gmae_rep50/011_ocd_614_Na8Pb24_NH2.xyz,[NH2],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [NH2] on the provided surface.,intermetallic,[NH2],,GENERALIZATION,success,-3.282930374145508,1,1,1,0,0,0,1,bridge,False,82.49502898007631,4808,1256,research/results/canonical_raw/ocd_rep50_grok4_ablation/011/artifacts/BEST_NH2_ontop_to_bridge_E-3.283.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/011/artifacts/relaxation.traj
012,research/agent_eval/generated_slabs/ocd_gmae_rep50/012_ocd_591_Sb20Ta60_N_N.xyz,[N]=N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [N]=N on the provided surface.,intermetallic,[N]=N,,GENERALIZATION,success,-9.35500717163086,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,616.4437689520419,5187,1603,research/results/canonical_raw/ocd_rep50_grok4_ablation/012/artifacts/BEST_N_N_ontop_to_hollow_FCC-No-Subsurf_E-9.355.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/012/artifacts/relaxation.traj
013,research/agent_eval/generated_slabs/ocd_gmae_rep50/013_ocd_94_Ag18Sr27_N_N.xyz,[N]=N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [N]=N on the provided surface.,intermetallic,[N]=N,,GENERALIZATION,success,-2.7359275817871094,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,270.0728181861341,5065,1606,research/results/canonical_raw/ocd_rep50_grok4_ablation/013/artifacts/BEST_N_N_ontop_to_hollow_FCC-No-Subsurf_E-2.736.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/013/artifacts/relaxation.traj
014,research/agent_eval/generated_slabs/ocd_gmae_rep50/014_ocd_192_Si8Ta16V24_N_N.xyz,[N]=N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [N]=N on the provided surface.,intermetallic,[N]=N,,GENERALIZATION,success,-6.870693206787109,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,492.09945415332913,5616,1489,research/results/canonical_raw/ocd_rep50_grok4_ablation/014/artifacts/BEST_N_N_bridge_to_hollow_FCC-No-Subsurf_E-6.871.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/014/artifacts/relaxation.traj
015,research/agent_eval/generated_slabs/ocd_gmae_rep50/015_ocd_530_Co32Y48_NH.xyz,[NH],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [NH] on the provided surface.,intermetallic,[NH],,GENERALIZATION,success,-9.681510925292969,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,708.2866067476571,4922,1222,research/results/canonical_raw/ocd_rep50_grok4_ablation/015/artifacts/BEST_NH_ontop_to_hollow_HCP-Subsurf-Atom_E-9.682.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/015/artifacts/relaxation.traj
016,research/agent_eval/generated_slabs/ocd_gmae_rep50/016_ocd_108_Ru60Ta20_NH.xyz,[NH],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [NH] on the provided surface.,intermetallic,[NH],,GENERALIZATION,success,-13.274882316589355,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,410.6108980253339,5222,1657,research/results/canonical_raw/ocd_rep50_grok4_ablation/016/artifacts/BEST_NH_bridge_to_hollow_HCP-Subsurf-Atom_E-13.275.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/016/artifacts/relaxation.traj
017,research/agent_eval/generated_slabs/ocd_gmae_rep50/017_ocd_87_Ga12Pd36_NH.xyz,[NH],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [NH] on the provided surface.,intermetallic,[NH],,GENERALIZATION,success,-7.168513298034668,1,1,1,0,0,0,0,hollow (HCP/Subsurf-Atom),False,255.25683296844363,5102,1591,research/results/canonical_raw/ocd_rep50_grok4_ablation/017/artifacts/BEST_NH_hollow_to_hollow_HCP-Subsurf-Atom_E-7.169.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/017/artifacts/relaxation.traj
018,research/agent_eval/generated_slabs/ocd_gmae_rep50/018_ocd_716_Au24Si24Sr12_N.xyz,N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES N on the provided surface.,intermetallic,N,,GENERALIZATION,success,-2.030223846435547,1,1,1,0,0,0,0,ontop,False,530.6657443158329,4838,1218,research/results/canonical_raw/ocd_rep50_grok4_ablation/018/artifacts/BEST_N_ontop_E-2.030.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/018/artifacts/relaxation.traj
019,research/agent_eval/generated_slabs/ocd_gmae_rep50/019_ocd_294_Ga36Mn36_N.xyz,N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES N on the provided surface.,intermetallic,N,,GENERALIZATION,success,-3.479421615600586,1,1,1,0,0,0,1,ontop,False,258.3923919759691,4895,1427,research/results/canonical_raw/ocd_rep50_grok4_ablation/019/artifacts/BEST_N_hollow_to_ontop_E-3.479.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/019/artifacts/relaxation.traj
020,research/agent_eval/generated_slabs/ocd_gmae_rep50/020_ocd_183_Pb24Y8_N_O.xyz,[N]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [N]=O on the provided surface.,intermetallic,[N]=O,,GENERALIZATION,success,-2.7164993286132812,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,302.3049404025078,5010,1488,research/results/canonical_raw/ocd_rep50_grok4_ablation/020/artifacts/BEST_N_O_ontop_to_hollow_FCC-No-Subsurf_E-2.716.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/020/artifacts/relaxation.traj
021,research/agent_eval/generated_slabs/ocd_gmae_rep50/021_ocd_677_Au36Ga36_N_O.xyz,[N]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [N]=O on the provided surface.,intermetallic,[N]=O,,GENERALIZATION,success,-3.8581466674804688,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,426.55184487998486,4959,1292,research/results/canonical_raw/ocd_rep50_grok4_ablation/021/artifacts/BEST_N_O_ontop_to_hollow_HCP-Subsurf-Atom_E-3.858.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/021/artifacts/relaxation.traj
022,research/agent_eval/generated_slabs/ocd_gmae_rep50/022_ocd_46_Pt16V48_N_O.xyz,[N]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [N]=O on the provided surface.,intermetallic,[N]=O,,GENERALIZATION,success,-6.136146545410156,1,1,1,0,0,0,1,ontop,False,588.2387322969735,4871,1391,research/results/canonical_raw/ocd_rep50_grok4_ablation/022/artifacts/BEST_N_O_ontop_E-6.136.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/022/artifacts/relaxation.traj
023,research/agent_eval/generated_slabs/ocd_gmae_rep50/023_ocd_16_Hf18Sc18Si36_NO.xyz,NO,Find the lowest-energy adsorption configuration for the adsorbate with SMILES NO on the provided surface.,intermetallic,NO,,GENERALIZATION,success,-4.346961975097656,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,170.5965495929122,4943,1203,research/results/canonical_raw/ocd_rep50_grok4_ablation/023/artifacts/BEST_NO_ontop_to_hollow_HCP-Subsurf-Atom_E-4.347.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/023/artifacts/relaxation.traj
024,research/agent_eval/generated_slabs/ocd_gmae_rep50/024_ocd_31_Cd24Pd24_NO.xyz,NO,Find the lowest-energy adsorption configuration for the adsorbate with SMILES NO on the provided surface.,intermetallic,NO,,GENERALIZATION,success,-3.1557979583740234,1,1,1,0,0,0,1,ontop,False,229.14170507341623,4942,1375,research/results/canonical_raw/ocd_rep50_grok4_ablation/024/artifacts/BEST_NO_hollow_to_ontop_E-3.156.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/024/artifacts/relaxation.traj
025,research/agent_eval/generated_slabs/ocd_gmae_rep50/025_ocd_362_In18N18Ti36_O_N.xyz,O=N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES O=N on the provided surface.,intermetallic,O=N,,GENERALIZATION,failed,,1,1,0,1,0,0,1,,False,584.7595162428916,5083,1458,research/results/canonical_raw/ocd_rep50_grok4_ablation/025/artifacts/BEST_O_N_ontop_to_hollow_HCP-Subsurf-Atom_DISS_E-11.352.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/025/artifacts/relaxation.traj
026,research/agent_eval/generated_slabs/ocd_gmae_rep50/026_ocd_84_Mo18S72W18_O_N.xyz,O=N,Find the lowest-energy adsorption configuration for the adsorbate with SMILES O=N on the provided surface.,intermetallic,O=N,,GENERALIZATION,success,-19.726425170898438,1,1,1,0,0,0,0,ontop,False,829.1152065843344,5088,1275,research/results/canonical_raw/ocd_rep50_grok4_ablation/026/artifacts/BEST_O_N_ontop_E-19.726.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/026/artifacts/relaxation.traj
027,research/agent_eval/generated_slabs/ocd_gmae_rep50/027_ocd_201_Cr36N48_CH_O.xyz,[CH]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH]=O on the provided surface.,compound,[CH]=O,,GENERALIZATION,success,-6.152454376220703,1,1,1,0,0,0,0,bridge,False,214.00778122618794,4790,1221,research/results/canonical_raw/ocd_rep50_grok4_ablation/027/artifacts/BEST_CH_O_bridge_E-6.152.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/027/artifacts/relaxation.traj
028,research/agent_eval/generated_slabs/ocd_gmae_rep50/028_ocd_627_Co32Y96_CH_O.xyz,[CH]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH]=O on the provided surface.,intermetallic,[CH]=O,,GENERALIZATION,success,-7.268726348876953,1,1,0,0,1,0,1,hollow (FCC/No-Subsurf),False,376.97483049333096,5064,1742,research/results/canonical_raw/ocd_rep50_grok4_ablation/028/artifacts/BEST_CH_O_bridge_to_hollow_FCC-No-Subsurf_ISO_E-7.269.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/028/artifacts/relaxation.traj
029,research/agent_eval/generated_slabs/ocd_gmae_rep50/029_ocd_800_Co48Hf16_CH_O.xyz,[CH]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH]=O on the provided surface.,intermetallic,[CH]=O,,GENERALIZATION,success,-2.729511260986328,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,585.3630735203624,4990,864,research/results/canonical_raw/ocd_rep50_grok4_ablation/029/artifacts/BEST_CH_O_bridge_to_hollow_HCP-Subsurf-Atom_E-2.730.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/029/artifacts/relaxation.traj
030,research/agent_eval/generated_slabs/ocd_gmae_rep50/030_ocd_88_Ge24Zr40_CH_O.xyz,[CH]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH]=O on the provided surface.,compound,[CH]=O,,GENERALIZATION,success,-4.291933059692383,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,600.4837587848306,5114,1389,research/results/canonical_raw/ocd_rep50_grok4_ablation/030/artifacts/BEST_CH_O_ontop_to_hollow_FCC-No-Subsurf_E-4.292.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/030/artifacts/relaxation.traj
031,research/agent_eval/generated_slabs/ocd_gmae_rep50/031_ocd_929_Cr32Ir96_CH_O.xyz,[CH]=O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH]=O on the provided surface.,intermetallic,[CH]=O,,GENERALIZATION,success,-7.347902297973633,1,1,1,0,0,0,1,bridge,False,1629.4201745390892,5036,1596,research/results/canonical_raw/ocd_rep50_grok4_ablation/031/artifacts/BEST_CH_O_ontop_to_bridge_E-7.348.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/031/artifacts/relaxation.traj
032,research/agent_eval/generated_slabs/ocd_gmae_rep50/032_ocd_130_Ge16Mn48_C_O_C.xyz,C(=O)C,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C(=O)C on the provided surface.,compound,C(=O)C,,GENERALIZATION,failed,,1,1,0,1,0,0,1,,False,234.62159922346473,3772,622,research/results/canonical_raw/ocd_rep50_grok4_ablation/032/artifacts/BEST_C(_O)C_bridge_to_ontop_DISS_E-0.845.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/032/artifacts/relaxation.traj
033,research/agent_eval/generated_slabs/ocd_gmae_rep50/033_ocd_632_Al36Zr12_C_O_C.xyz,C(=O)C,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C(=O)C on the provided surface.,intermetallic,C(=O)C,,GENERALIZATION,success,-2.737701416015625,1,1,1,0,0,0,1,bridge,False,533.1920796558261,5147,1484,research/results/canonical_raw/ocd_rep50_grok4_ablation/033/artifacts/BEST_C(_O)C_ontop_to_bridge_E-2.738.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/033/artifacts/relaxation.traj
034,research/agent_eval/generated_slabs/ocd_gmae_rep50/034_ocd_252_Ag60Ga20_C_O_C.xyz,C(=O)C,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C(=O)C on the provided surface.,intermetallic,C(=O)C,,GENERALIZATION,success,-3.4162750244140625,1,1,1,0,0,0,0,ontop,False,516.6057311147451,5002,1392,research/results/canonical_raw/ocd_rep50_grok4_ablation/034/artifacts/BEST_C(_O)C_ontop_E-3.416.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/034/artifacts/relaxation.traj
035,research/agent_eval/generated_slabs/ocd_gmae_rep50/035_ocd_105_Se48Sn48_CO.xyz,CO,Find the lowest-energy adsorption configuration for the adsorbate with SMILES CO on the provided surface.,compound,CO,,GENERALIZATION,success,-4.36711311340332,1,1,1,0,0,0,0,ontop,False,300.82445038855076,4912,1362,research/results/canonical_raw/ocd_rep50_grok4_ablation/035/artifacts/BEST_CO_ontop_E-4.367.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/035/artifacts/relaxation.traj
036,research/agent_eval/generated_slabs/ocd_gmae_rep50/036_ocd_778_Co12Sb12Ti12_CO.xyz,CO,Find the lowest-energy adsorption configuration for the adsorbate with SMILES CO on the provided surface.,intermetallic,CO,,GENERALIZATION,success,-0.16718101501464844,1,1,1,0,0,0,0,desorbed,False,100.91846587508917,4795,1350,research/results/canonical_raw/ocd_rep50_grok4_ablation/036/artifacts/BEST_CO_ontop_to_desorbed_E-0.167.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/036/artifacts/relaxation.traj
037,research/agent_eval/generated_slabs/ocd_gmae_rep50/037_ocd_181_Cu32Se64W16_C_C_O.xyz,C(C)O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C(C)O on the provided surface.,intermetallic,C(C)O,,GENERALIZATION,success,-9.077415466308594,1,1,1,0,0,0,0,ontop,False,187.06984202191234,4842,1254,research/results/canonical_raw/ocd_rep50_grok4_ablation/037/artifacts/BEST_C(C)O_ontop_E-9.077.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/037/artifacts/relaxation.traj
038,research/agent_eval/generated_slabs/ocd_gmae_rep50/038_ocd_552_Bi16Pd48_C_C_O.xyz,C(C)O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C(C)O on the provided surface.,intermetallic,C(C)O,,GENERALIZATION,success,-3.2947616577148438,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,143.19957480579615,5185,1420,research/results/canonical_raw/ocd_rep50_grok4_ablation/038/artifacts/BEST_C(C)O_ontop_to_hollow_HCP-Subsurf-Atom_E-3.295.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/038/artifacts/relaxation.traj
039,research/agent_eval/generated_slabs/ocd_gmae_rep50/039_ocd_335_As40Ti40_C_O.xyz,C[O],Find the lowest-energy adsorption configuration for the adsorbate with SMILES C[O] on the provided surface.,compound,C[O],,GENERALIZATION,success,-7.24180793762207,1,1,1,0,0,0,0,ontop,False,118.65743596851826,4778,1252,research/results/canonical_raw/ocd_rep50_grok4_ablation/039/artifacts/BEST_CO_ontop_E-7.242.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/039/artifacts/relaxation.traj
040,research/agent_eval/generated_slabs/ocd_gmae_rep50/040_ocd_547_Pd144Si32_C_O.xyz,C[O],Find the lowest-energy adsorption configuration for the adsorbate with SMILES C[O] on the provided surface.,compound,C[O],,GENERALIZATION,success,-5.455301284790039,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,133.37166647613049,5057,1348,research/results/canonical_raw/ocd_rep50_grok4_ablation/040/artifacts/BEST_CO_hollow_to_hollow_FCC-No-Subsurf_E-5.455.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/040/artifacts/relaxation.traj
041,research/agent_eval/generated_slabs/ocd_gmae_rep50/041_ocd_351_Ca24Pb24Pd24_CH2_O.xyz,[CH2][O],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH2][O] on the provided surface.,intermetallic,[CH2][O],,GENERALIZATION,success,-2.72772216796875,1,1,1,0,0,0,1,ontop,False,88.37592730671167,5132,1741,research/results/canonical_raw/ocd_rep50_grok4_ablation/041/artifacts/BEST_CH2O_bridge_to_ontop_E-2.728.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/041/artifacts/relaxation.traj
042,research/agent_eval/generated_slabs/ocd_gmae_rep50/042_ocd_196_Ag96Ga32_CH2_O.xyz,[CH2][O],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH2][O] on the provided surface.,intermetallic,[CH2][O],,GENERALIZATION,success,-1.85589599609375,1,1,0,0,1,0,1,hollow (FCC/No-Subsurf),False,120.12600456178188,5175,1521,research/results/canonical_raw/ocd_rep50_grok4_ablation/042/artifacts/BEST_CH2O_bridge_to_hollow_FCC-No-Subsurf_ISO_E-1.856.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/042/artifacts/relaxation.traj
043,research/agent_eval/generated_slabs/ocd_gmae_rep50/043_ocd_780_K20_C_CH2_O.xyz,C([CH2])O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C([CH2])O on the provided surface.,monometallic,C([CH2])O,,GENERALIZATION,failed,,1,1,0,1,0,0,1,,False,111.86986727640033,4857,1339,research/results/canonical_raw/ocd_rep50_grok4_ablation/043/artifacts/BEST_C(CH2)O_ontop_to_hollow_FCC-No-Subsurf_DISS_E-4.198.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/043/artifacts/relaxation.traj
044,research/agent_eval/generated_slabs/ocd_gmae_rep50/044_ocd_384_Cd16Pd48_C_CH2_O.xyz,C([CH2])O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C([CH2])O on the provided surface.,intermetallic,C([CH2])O,,GENERALIZATION,success,-4.933784484863281,1,1,1,0,0,0,0,ontop,False,172.02733152359724,4977,1314,research/results/canonical_raw/ocd_rep50_grok4_ablation/044/artifacts/BEST_C(CH2)O_ontop_E-4.934.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/044/artifacts/relaxation.traj
045,research/agent_eval/generated_slabs/ocd_gmae_rep50/045_ocd_869_Cu48Ga16_C_CH2_O.xyz,C([CH2])O,Find the lowest-energy adsorption configuration for the adsorbate with SMILES C([CH2])O on the provided surface.,intermetallic,C([CH2])O,,GENERALIZATION,success,-2.8482284545898438,1,1,1,0,0,0,0,ontop,False,132.49501863494515,5013,1551,research/results/canonical_raw/ocd_rep50_grok4_ablation/045/artifacts/BEST_C(CH2)O_ontop_E-2.848.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/045/artifacts/relaxation.traj
046,research/agent_eval/generated_slabs/ocd_gmae_rep50/046_ocd_876_S36Sn24_CH3.xyz,[CH3],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH3] on the provided surface.,compound,[CH3],,GENERALIZATION,success,-7.671304702758789,1,1,1,0,0,0,0,ontop,False,106.4459811002016,4775,1401,research/results/canonical_raw/ocd_rep50_grok4_ablation/046/artifacts/BEST_CH3_ontop_E-7.671.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/046/artifacts/relaxation.traj
047,research/agent_eval/generated_slabs/ocd_gmae_rep50/047_ocd_834_Os32S64_CH3.xyz,[CH3],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH3] on the provided surface.,compound,[CH3],,GENERALIZATION,success,-10.415063858032227,1,1,1,0,0,0,0,ontop,False,123.41214098781347,4883,1242,research/results/canonical_raw/ocd_rep50_grok4_ablation/047/artifacts/BEST_CH3_ontop_E-10.415.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/047/artifacts/relaxation.traj
048,research/agent_eval/generated_slabs/ocd_gmae_rep50/048_ocd_857_Tl24Y8_CH3.xyz,[CH3],Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH3] on the provided surface.,intermetallic,[CH3],,GENERALIZATION,success,-2.903726577758789,1,1,1,0,0,0,1,bridge,False,89.49606946855783,4894,1472,research/results/canonical_raw/ocd_rep50_grok4_ablation/048/artifacts/BEST_CH3_ontop_to_bridge_E-2.904.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/048/artifacts/relaxation.traj
049,research/agent_eval/generated_slabs/ocd_gmae_rep50/049_ocd_747_As24V36_CH2_C.xyz,[CH2]C,Find the lowest-energy adsorption configuration for the adsorbate with SMILES [CH2]C on the provided surface.,compound,[CH2]C,,GENERALIZATION,success,-7.621452331542969,1,1,1,0,0,0,1,bridge,False,124.26454957574606,4876,1437,research/results/canonical_raw/ocd_rep50_grok4_ablation/049/artifacts/BEST_CH2C_ontop_to_bridge_E-7.621.xyz,,research/results/canonical_raw/ocd_rep50_grok4_ablation/049/artifacts/relaxation.traj
