case_id,slab_file,smiles,user_request,surface_family,adsorbate_name,miller_index,reaction_class,status,best_energy_eV,iteration_count,max_attempts,perfect_count,dissociation_count,rearrangement_count,calc_failure_count,chemical_slip_count,final_site_type,converged_tag,wall_clock_sec,total_input_tokens,total_output_tokens,best_structure_file,generated_conformers_file,relaxation_trajectory_file
11,benchmark_slabs/11_Pd_111.xyz,[OH],Find the lowest-energy adsorption configuration for hydroxyl radical on the provided surface.,monometallic,OH,(111),ORR,success,-2.4184722900390625,1,1,1,0,0,0,0,hollow (FCC/No-Subsurf),False,50.654203590005636,4589,1962,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/11/artifacts/BEST_OH_hollow_to_hollow_FCC-No-Subsurf_E-2.418.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/11/artifacts/relaxation.traj
12,benchmark_slabs/12_Au_111.xyz,[OH],Find the lowest-energy adsorption configuration for hydroxyl radical on the provided surface.,monometallic,OH,(111),ORR,success,-2.0813217163085938,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,52.54006461426616,4386,1523,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/12/artifacts/BEST_OH_ontop_to_hollow_FCC-No-Subsurf_E-2.081.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/12/artifacts/relaxation.traj
13,benchmark_slabs/13_Ag_100.xyz,[OH],Find the lowest-energy adsorption configuration for hydroxyl radical on the provided surface.,monometallic,OH,(100),ORR,success,-2.8251419067382812,1,1,1,0,0,0,0,hollow (HCP/Subsurf-Atom),False,47.33125614002347,4698,2195,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/13/artifacts/BEST_OH_hollow_to_hollow_HCP-Subsurf-Atom_E-2.825.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/13/artifacts/relaxation.traj
14,benchmark_slabs/14_CoPt_111.xyz,[OH],Find the lowest-energy adsorption configuration for hydroxyl radical on the provided surface.,intermetallic,OH,(111),ORR,success,-3.4533309936523438,1,1,1,0,0,0,1,bridge,False,92.32053600996733,4412,1891,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/14/artifacts/BEST_OH_ontop_to_bridge_E-3.453.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/14/artifacts/relaxation.traj
15,benchmark_slabs/15_Cu6Ga2_100.xyz,[CH2]CO,Find the lowest-energy adsorption configuration for the 2-hydroxyethyl radical on the provided surface.,intermetallic,CH2CH2OH,(100),COMPLEX,success,-2.767475128173828,1,1,1,0,0,0,1,ontop,False,56.080077193677425,4541,1840,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/15/artifacts/BEST_CH2CO_hollow_to_ontop_E-2.767.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/15/artifacts/relaxation.traj
16,benchmark_slabs/16_Au2Hf_102.xyz,[CH2]CO,Find the lowest-energy adsorption configuration for the 2-hydroxyethyl radical on the provided surface.,intermetallic,CH2CH2OH,(102),COMPLEX,success,-4.662910461425781,1,1,1,0,0,0,0,ontop,False,82.01467882469296,4640,1950,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/16/artifacts/BEST_CH2CO_ontop_E-4.663.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/16/artifacts/relaxation.traj
17,benchmark_slabs/17_Rh2Ti2_111.xyz,CC=O,Find the lowest-energy adsorption configuration for acetaldehyde on the provided surface.,intermetallic,OCHCH3,(111),COMPLEX,success,-2.692474365234375,1,1,1,0,0,0,1,bridge,False,60.25504046678543,4731,1860,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/17/artifacts/BEST_CC_O_ontop_to_bridge_E-2.692.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/17/artifacts/relaxation.traj
18,benchmark_slabs/18_Al3Zr_101.xyz,CC=O,Find the lowest-energy adsorption configuration for acetaldehyde on the provided surface.,intermetallic,OCHCH3,(101),COMPLEX,success,-2.5189666748046875,1,1,1,0,0,0,1,bridge,False,65.57189901545644,4529,2028,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/18/artifacts/BEST_CC_O_ontop_to_bridge_E-2.519.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/18/artifacts/relaxation.traj
19,benchmark_slabs/19_Hf2Zn6_110.xyz,CC=O,Find the lowest-energy adsorption configuration for acetaldehyde on the provided surface.,intermetallic,OCHCH3,(110),COMPLEX,success,-4.0125274658203125,1,1,1,0,0,0,1,hollow (HCP/Subsurf-Atom),False,78.74199451506138,4922,2222,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/19/artifacts/BEST_CC_O_ontop_to_hollow_HCP-Subsurf-Atom_E-4.013.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/19/artifacts/relaxation.traj
20,benchmark_slabs/20_Bi2Ti6_211.xyz,CN(C)N=O,Find the lowest-energy adsorption configuration for dimethylnitrosamine on the provided surface.,intermetallic,ONN(CH3)2,(211),COMPLEX,success,-11.652278900146484,1,1,1,0,0,0,1,hollow (FCC/No-Subsurf),False,122.33690635487437,4811,1920,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/20/artifacts/BEST_CN(C)N_O_ontop_to_hollow_FCC-No-Subsurf_E-11.652.xyz,,research/results/canonical_raw/legacy_raw_sources/cmu20_anthropic_sonnet46_one_shot/20/artifacts/relaxation.traj
